timestamp,temperature_c,vibration_mms,pressure_bar,rpm,oil_level,machine_id,failure
2023-04-24 08:00:00,84.77,0.483,89.12,2831,0.662,M03,0
2023-04-24 09:00:00,72.47,0.644,98.3,3241,0.818,M04,0
2023-04-24 10:00:00,69.71,0.517,92.31,2868,0.71,M04,0
2023-04-24 11:00:00,82.41,0.501,99.59,2712,0.689,M02,0
2023-04-24 12:00:00,84.81,0.664,105.5,3002,0.83,M03,0
2023-04-24 13:00:00,75.02,0.357,107.96,3255,0.749,M05,0
2023-04-24 14:00:00,80.06,0.371,106.52,3088,0.656,M04,0
2023-04-24 15:00:00,81.71,0.338,97.55,3113,0.814,M04,0
2023-04-24 16:00:00,71.29,0.537,100.4,3006,0.755,M02,0
2023-04-24 17:00:00,72.57,0.517,103.26,2977,0.894,M05,0
2023-04-24 18:00:00,81.15,0.654,85.94,2768,0.641,M04,0
2023-04-24 19:00:00,83.43,0.524,104.56,2661,0.848,M01,0
2023-04-24 20:00:00,77.81,0.46,88.34,3029,0.775,M05,0
2023-04-24 21:00:00,70.6,0.5,116.32,3197,0.762,M03,0
2023-04-24 22:00:00,84.94,0.512,96.76,3052,0.693,M02,0
2023-04-24 23:00:00,72.35,0.333,98.52,3094,0.612,M01,0
2023-04-25 00:00:00,73.32,0.771,93.84,3238,0.939,M01,0
2023-04-25 01:00:00,76.71,0.552,94.96,3049,0.731,M03,0
2023-04-25 02:00:00,82.77,0.521,118.19,2982,0.872,M02,0
2023-04-25 03:00:00,79.27,0.562,107.52,2877,0.979,M04,0
2023-04-25 04:00:00,77.07,0.571,87.61,3303,0.826,M02,0
2023-04-25 05:00:00,77.32,0.486,112.03,3079,0.759,M04,0
2023-04-25 06:00:00,75.22,0.437,109.55,2858,0.707,M03,0
2023-04-25 07:00:00,77.79,0.56,97.75,2824,0.974,M03,0
2023-04-25 08:00:00,62.35,0.539,102.45,3188,0.873,M01,0
2023-04-25 09:00:00,73.52,0.419,99.88,2844,0.866,M01,0
2023-04-25 10:00:00,76.21,0.642,115.78,3278,0.77,M01,0
2023-04-25 11:00:00,69.24,0.529,93.63,2587,0.938,M03,0
2023-04-25 12:00:00,76.93,0.573,101.17,3213,0.885,M04,0
2023-04-25 13:00:00,73.98,0.639,96.57,3073,0.713,M03,0
2023-04-25 14:00:00,83.78,0.502,88.54,3018,0.84,M03,0
2023-04-25 15:00:00,82.87,0.532,117.53,2974,0.772,M01,0
2023-04-25 16:00:00,72.67,0.581,90.55,3284,0.603,M02,0
2023-04-25 17:00:00,74.25,0.428,101.76,3106,0.923,M01,0
2023-04-25 18:00:00,74.63,0.505,86.07,2865,0.649,M02,0
2023-04-25 19:00:00,72.74,0.513,96.81,2742,0.804,M04,0
2023-04-25 20:00:00,75.98,0.404,103.38,3027,0.734,M04,0
2023-04-25 21:00:00,71.21,0.732,93.4,3000,0.737,M05,0
2023-04-25 22:00:00,69.35,0.359,104.69,2772,0.791,M05,0
2023-04-25 23:00:00,78.11,0.37,97.85,2992,0.999,M05,0
2023-04-26 00:00:00,78.15,0.631,109.28,2914,0.763,M04,0
2023-04-26 01:00:00,70.98,0.571,110.89,3001,0.673,M01,0
2023-04-26 02:00:00,79.48,0.397,95.31,3109,0.845,M01,0
2023-04-26 03:00:00,71.84,0.561,100.61,3224,0.695,M01,0
2023-04-26 04:00:00,76.27,0.647,101.47,3136,0.642,M03,0
2023-04-26 05:00:00,79.1,0.497,104.95,2892,0.62,M05,0
2023-04-26 06:00:00,74.83,0.76,100.12,3055,0.609,M01,0
2023-04-26 07:00:00,77.27,0.328,101.52,3009,0.772,M05,0
2023-04-26 08:00:00,72.42,0.569,98.05,2800,0.771,M05,0
2023-04-26 09:00:00,74.02,0.617,100.92,3060,0.674,M03,0
2023-04-26 10:00:00,73.97,0.589,110.38,3279,0.914,M04,0
2023-04-26 11:00:00,71.27,0.48,105.17,3005,0.652,M01,0
2023-04-26 12:00:00,74.12,0.471,105.61,2761,0.966,M03,0
2023-04-26 13:00:00,67.26,0.544,105.78,3005,0.835,M04,0
2023-04-26 14:00:00,72.54,0.582,98.77,2818,0.611,M04,0
2023-04-26 15:00:00,73.58,0.56,102.55,3130,0.985,M01,0
2023-04-26 16:00:00,73.72,0.604,91.32,3079,0.723,M05,0
2023-04-26 17:00:00,73.79,0.398,110.15,2974,0.78,M02,0
2023-04-26 18:00:00,74.69,0.477,77.74,2950,0.714,M05,0
2023-04-26 19:00:00,77.4,0.406,99.3,2968,0.891,M05,0
2023-04-26 20:00:00,79.37,0.461,109.13,3001,0.794,M02,0
2023-04-26 21:00:00,71.75,0.602,89.09,2884,0.653,M04,0
2023-04-26 22:00:00,68.98,0.511,103.2,2792,0.642,M02,0
2023-04-26 23:00:00,69.79,0.761,94.55,3171,0.89,M02,0
2023-04-27 00:00:00,72.56,0.519,97.05,2942,0.695,M03,0
2023-04-27 01:00:00,73.24,0.506,107.57,3025,0.655,M03,0
2023-04-27 02:00:00,71.15,0.511,101.58,3043,0.8,M03,0
2023-04-27 03:00:00,68.52,0.436,83.73,3048,0.921,M04,0
2023-04-27 04:00:00,72.72,0.494,92.19,2824,0.712,M02,0
2023-04-27 05:00:00,75.91,0.613,107.8,2749,0.711,M01,0
2023-04-27 06:00:00,77.98,0.511,103.59,2912,0.934,M02,0
2023-04-27 07:00:00,72.21,0.421,113.99,3059,0.659,M04,0
2023-04-27 08:00:00,72.94,0.407,113.46,2891,0.847,M03,0
2023-04-27 09:00:00,70.37,0.455,97.26,2947,0.982,M04,0
2023-04-27 10:00:00,74.84,0.507,120.03,3319,0.937,M03,0
2023-04-27 11:00:00,70.76,0.619,100.2,2723,0.625,M04,0
2023-04-27 12:00:00,77.87,0.366,92.3,2887,0.728,M01,0
2023-04-27 13:00:00,66.07,0.468,94.93,3284,0.657,M03,0
2023-04-27 14:00:00,73.2,0.514,81.95,2993,0.98,M03,0
2023-04-27 15:00:00,76.51,0.317,112.86,2894,0.994,M02,0
2023-04-27 16:00:00,75.92,0.417,112.76,3175,0.694,M04,0
2023-04-27 17:00:00,88.47,0.432,91.88,3008,0.868,M05,0
2023-04-27 18:00:00,76.75,0.42,98.18,2948,0.937,M05,0
2023-04-27 19:00:00,69.98,0.519,100.76,3029,0.693,M02,0
2023-04-27 20:00:00,74.52,0.484,92.32,2901,0.675,M04,0
2023-04-27 21:00:00,66.12,0.444,85.96,2847,0.604,M01,0
2023-04-27 22:00:00,74.6,0.543,98.32,2983,0.765,M02,0
2023-04-27 23:00:00,70.83,0.672,97.43,2848,0.96,M03,0
2023-04-28 00:00:00,79.58,0.664,96.89,3002,0.961,M01,0
2023-04-28 01:00:00,72.25,0.308,101.78,3053,0.651,M04,0
2023-04-28 02:00:00,74.42,0.558,111.44,3128,0.682,M03,0
2023-04-28 03:00:00,71.82,0.482,97.58,3169,0.763,M05,0
2023-04-28 04:00:00,83.69,0.516,101.36,2939,0.912,M04,0
2023-04-28 05:00:00,73.39,0.46,105.81,3075,0.845,M03,0
2023-04-28 06:00:00,84.16,0.512,104.43,3074,0.806,M04,0
2023-04-28 07:00:00,79.07,0.515,95.08,3049,0.837,M03,0
2023-04-28 08:00:00,77.41,0.442,100.77,2928,0.638,M04,0
2023-04-28 09:00:00,76.84,0.41,104.38,2846,0.791,M05,0
2023-04-28 10:00:00,76.97,0.455,90.97,3075,0.997,M02,0
2023-04-28 11:00:00,65.36,0.523,110.11,2744,0.635,M03,0
2023-04-28 12:00:00,73.61,0.56,111.45,2960,0.808,M03,0
2023-04-28 13:00:00,79.23,0.585,94.22,2617,0.718,M05,0
2023-04-28 14:00:00,74.76,0.451,101.55,2800,0.816,M02,0
2023-04-28 15:00:00,67.97,0.528,105.14,2868,0.83,M04,0
2023-04-28 16:00:00,74.74,0.596,95.64,3165,0.831,M03,0
2023-04-28 17:00:00,83.52,0.617,103.85,3103,0.941,M02,0
2023-04-28 18:00:00,81.23,0.494,101.31,2917,0.756,M04,0
2023-04-28 19:00:00,74.69,0.478,88.26,3109,0.807,M03,0
2023-04-28 20:00:00,79.76,0.519,103.67,3133,0.604,M03,0
2023-04-28 21:00:00,73.17,0.385,91.2,2976,0.916,M04,0
2023-04-28 22:00:00,66.48,0.481,107.51,2792,0.704,M05,0
2023-04-28 23:00:00,70.38,0.574,94.63,2969,0.927,M02,0
2023-04-29 00:00:00,82.81,0.564,98.71,2985,0.706,M03,0
2023-04-29 01:00:00,73.63,0.473,110.98,2815,0.604,M04,0
2023-04-29 02:00:00,73.78,0.522,103.97,3055,0.662,M03,0
2023-04-29 03:00:00,73.5,0.418,91.36,3042,0.994,M04,0
2023-04-29 04:00:00,84.52,0.57,91.88,3067,0.728,M03,0
2023-04-29 05:00:00,83.13,0.492,95.21,3042,0.644,M01,0
2023-04-29 06:00:00,86.09,0.472,103.16,3109,0.648,M05,0
2023-04-29 07:00:00,74.2,0.464,102.87,2973,0.724,M02,0
2023-04-29 08:00:00,76.48,0.494,93.26,3030,0.615,M05,0
2023-04-29 09:00:00,67.42,0.455,90.66,2940,0.805,M05,0
2023-04-29 10:00:00,82.38,0.566,102.25,2912,0.685,M02,0
2023-04-29 11:00:00,69.16,0.46,98.55,3201,0.808,M05,0
2023-04-29 12:00:00,76.08,0.659,117.26,2693,0.656,M01,0
2023-04-29 13:00:00,69.51,0.647,100.29,3132,0.772,M04,0
2023-04-29 14:00:00,72.06,0.411,114.51,2907,0.839,M02,0
2023-04-29 15:00:00,70.81,0.507,90.64,2887,0.625,M04,0
2023-04-29 16:00:00,71.96,0.435,87.41,3039,0.759,M03,0
2023-04-29 17:00:00,72.3,0.467,91.04,2777,0.721,M01,0
2023-04-29 18:00:00,72.26,0.7,109.51,2878,0.696,M04,0
2023-04-29 19:00:00,79.17,0.469,114.05,2873,0.842,M04,0
2023-04-29 20:00:00,69.48,0.536,93.74,2967,0.835,M02,0
2023-04-29 21:00:00,76.1,0.554,96.32,2879,0.852,M03,0
2023-04-29 22:00:00,81.09,0.4,90.65,3240,0.664,M02,0
2023-04-29 23:00:00,72.43,0.414,85.51,3270,0.714,M03,0
2023-04-30 00:00:00,71.41,0.379,105.75,2697,0.684,M02,0
2023-04-30 01:00:00,73.85,0.411,101.78,3082,0.816,M04,0
2023-04-30 02:00:00,80.9,0.215,100.08,3129,0.784,M04,0
2023-04-30 03:00:00,75.97,0.554,88.8,3081,0.732,M01,0
2023-04-30 04:00:00,72.34,0.705,113.12,2901,0.914,M04,0
2023-04-30 05:00:00,77.42,0.515,95.97,2963,0.638,M05,0
2023-04-30 06:00:00,69.49,0.358,104.27,2888,0.99,M04,0
2023-04-30 07:00:00,78.41,0.436,88.36,2937,0.647,M05,0
2023-04-30 08:00:00,77.04,0.454,98.48,2819,0.909,M04,0
2023-04-30 09:00:00,73.46,0.398,102.33,2983,0.747,M05,0
2023-04-30 10:00:00,70.81,0.586,102.62,2775,0.946,M05,0
2023-04-30 11:00:00,70.57,0.581,101.24,2970,0.63,M04,0
2023-04-30 12:00:00,77.67,0.384,103.96,2813,0.75,M05,0
2023-04-30 13:00:00,81.14,0.573,90.96,3031,0.734,M01,0
2023-04-30 14:00:00,71.81,0.653,101.58,2898,0.997,M03,0
2023-04-30 15:00:00,77.29,0.69,100.91,3044,0.994,M05,0
2023-04-30 16:00:00,64.56,0.787,101.85,3162,0.676,M05,0
2023-04-30 17:00:00,72.08,0.41,100.58,3238,0.852,M01,0
2023-04-30 18:00:00,74.84,0.782,89.81,2621,0.814,M01,0
2023-04-30 19:00:00,70.45,0.465,89.46,2875,0.662,M02,0
2023-04-30 20:00:00,70.32,0.441,82.29,2955,0.667,M03,0
2023-04-30 21:00:00,71.66,0.533,106.54,3069,0.996,M02,0
2023-04-30 22:00:00,76.46,0.442,106.62,2752,0.781,M05,0
2023-04-30 23:00:00,74.06,0.54,106.75,2853,0.65,M01,0
2023-05-01 00:00:00,63.81,0.368,102.45,3020,0.686,M05,0
2023-05-01 01:00:00,64.4,0.476,82.94,3013,0.707,M04,0
2023-05-01 02:00:00,71.97,0.629,91.79,3057,0.804,M03,0
2023-05-01 03:00:00,77.29,0.494,101.36,3067,0.734,M04,0
2023-05-01 04:00:00,61.26,0.514,101.08,3051,0.782,M01,0
2023-05-01 05:00:00,72.5,0.548,98.22,3029,0.667,M01,0
2023-05-01 06:00:00,72.37,0.617,102.95,3008,0.731,M01,0
2023-05-01 07:00:00,81.94,0.334,100.09,3100,0.628,M03,0
2023-05-01 08:00:00,73.07,0.558,100.97,2664,0.956,M02,0
2023-05-01 09:00:00,76.91,0.473,94.89,3232,0.68,M05,0
2023-05-01 10:00:00,75.71,0.517,107.86,2669,0.903,M05,0
2023-05-01 11:00:00,64.35,0.606,96.55,2838,0.74,M05,0
2023-05-01 12:00:00,78.84,0.381,89.35,2966,0.79,M05,0
2023-05-01 13:00:00,76.08,0.399,93.83,3101,0.717,M05,0
2023-05-01 14:00:00,77.54,0.306,97.21,2551,0.879,M02,0
2023-05-01 15:00:00,94.63,0.445,107.95,2996,0.938,M04,0
2023-05-01 16:00:00,64.58,0.633,99.66,3119,0.715,M03,0
2023-05-01 17:00:00,83.62,0.488,98.51,3149,0.697,M04,0
2023-05-01 18:00:00,73.56,0.366,90.01,2895,0.873,M04,0
2023-05-01 19:00:00,76.44,0.451,106.28,2955,0.678,M05,0
2023-05-01 20:00:00,74.77,0.351,94.78,2908,0.856,M05,0
2023-05-01 21:00:00,72.88,0.387,99.2,2941,0.638,M02,0
2023-05-01 22:00:00,72.15,0.539,111.84,2845,0.848,M03,0
2023-05-01 23:00:00,76.65,0.383,104.07,2867,0.805,M01,0
2023-05-02 00:00:00,67.41,0.611,86.97,3065,0.646,M04,0
2023-05-02 01:00:00,78.75,0.493,85.84,3020,0.86,M01,0
2023-05-02 02:00:00,72.92,0.509,99.49,3074,0.779,M03,0
2023-05-02 03:00:00,69.35,0.472,90.3,3032,0.687,M04,0
2023-05-02 04:00:00,72.75,0.577,105.19,3106,0.741,M01,0
2023-05-02 05:00:00,81.29,0.578,100.34,3132,0.797,M01,0
2023-05-02 06:00:00,72.32,0.534,101.32,2739,0.637,M02,0
2023-05-02 07:00:00,76.79,0.556,94.35,2872,0.983,M03,0
2023-05-02 08:00:00,71.35,0.479,113.93,2965,0.866,M03,0
2023-05-02 09:00:00,78.79,0.554,122.74,2997,0.641,M03,0
2023-05-02 10:00:00,78.43,0.466,97.77,2899,0.929,M04,0
2023-05-02 11:00:00,84.24,0.5,102.82,3137,0.729,M02,0
2023-05-02 12:00:00,74.12,0.473,100.78,3297,0.839,M05,0
2023-05-02 13:00:00,78.34,0.454,97.92,3028,0.711,M04,0
2023-05-02 14:00:00,75.49,0.431,93.34,3013,0.893,M03,0
2023-05-02 15:00:00,81.48,0.547,91.32,3127,0.889,M04,0
2023-05-02 16:00:00,71.41,0.631,90.92,2720,0.821,M01,0
2023-05-02 17:00:00,78.73,0.617,103.24,3004,0.696,M04,0
2023-05-02 18:00:00,74.03,0.374,95.84,3147,0.701,M04,0
2023-05-02 19:00:00,74.68,0.629,79.37,2904,0.753,M03,0
2023-05-02 20:00:00,75.46,0.468,103.56,2816,0.658,M01,0
2023-05-02 21:00:00,76.26,0.56,99.69,2972,0.735,M03,0
2023-05-02 22:00:00,74.42,0.409,110.77,2991,0.874,M01,0
2023-05-02 23:00:00,76.07,0.514,102.98,2864,0.932,M01,0
2023-05-03 00:00:00,82.89,0.531,88.17,3314,0.733,M01,0
2023-05-03 01:00:00,79.93,0.352,82.16,2928,0.693,M03,0
2023-05-03 02:00:00,79.35,0.561,94.24,2827,0.933,M01,0
2023-05-03 03:00:00,72.72,0.635,95.0,2986,0.956,M02,0
2023-05-03 04:00:00,70.55,0.483,107.55,3136,0.764,M02,0
2023-05-03 05:00:00,79.78,0.636,99.93,3003,0.611,M05,0
2023-05-03 06:00:00,79.38,0.481,109.07,3073,0.878,M02,0
2023-05-03 07:00:00,82.36,0.585,89.4,2869,0.914,M05,0
2023-05-03 08:00:00,71.98,0.278,107.72,3223,0.607,M02,0
2023-05-03 09:00:00,73.85,0.742,105.77,3084,0.838,M03,0
2023-05-03 10:00:00,66.8,0.65,83.85,3157,0.835,M05,0
2023-05-03 11:00:00,73.04,0.472,110.58,3055,0.751,M04,0
2023-05-03 12:00:00,79.98,0.303,100.75,3124,0.9,M04,0
2023-05-03 13:00:00,72.67,0.529,103.14,2869,0.771,M02,0
2023-05-03 14:00:00,78.2,0.356,93.08,2926,0.871,M04,0
2023-05-03 15:00:00,74.05,0.544,110.2,3202,0.807,M02,0
2023-05-03 16:00:00,76.62,0.541,90.51,3234,0.699,M02,0
2023-05-03 17:00:00,69.26,0.406,106.66,2828,0.843,M04,0
2023-05-03 18:00:00,75.43,0.612,106.56,3037,0.895,M04,0
2023-05-03 19:00:00,60.04,0.581,92.21,2935,0.99,M01,0
2023-05-03 20:00:00,74.07,0.598,115.87,2895,0.752,M05,0
2023-05-03 21:00:00,66.85,0.501,101.85,3043,0.626,M02,0
2023-05-03 22:00:00,81.03,0.358,105.23,3171,0.995,M04,0
2023-05-03 23:00:00,78.89,0.598,87.78,3068,0.85,M05,0
2023-05-04 00:00:00,77.33,0.473,116.94,2952,0.979,M04,0
2023-05-04 01:00:00,82.61,0.361,90.2,3077,0.642,M04,0
2023-05-04 02:00:00,70.26,0.635,108.2,2946,0.737,M01,0
2023-05-04 03:00:00,83.74,0.71,92.04,3062,0.654,M02,0
2023-05-04 04:00:00,79.66,0.496,95.05,3209,0.934,M02,0
2023-05-04 05:00:00,73.82,0.716,106.31,2688,0.952,M03,0
2023-05-04 06:00:00,80.68,0.509,108.22,3120,0.801,M01,0
2023-05-04 07:00:00,69.47,0.462,89.83,2769,0.675,M05,0
2023-05-04 08:00:00,70.88,0.437,108.72,3184,0.651,M01,0
2023-05-04 09:00:00,71.96,0.664,108.36,2904,0.835,M05,0
2023-05-04 10:00:00,72.36,0.422,92.5,2817,0.803,M02,0
2023-05-04 11:00:00,69.72,0.574,112.79,3104,0.878,M03,0
2023-05-04 12:00:00,81.12,0.444,88.35,3055,0.722,M03,0
2023-05-04 13:00:00,73.71,0.454,95.0,2850,0.761,M02,0
2023-05-04 14:00:00,76.76,0.603,103.83,2812,0.609,M04,0
2023-05-04 15:00:00,72.15,0.462,93.17,2972,0.844,M01,0
2023-05-04 16:00:00,65.9,0.46,102.11,2819,0.769,M03,0
2023-05-04 17:00:00,76.35,0.613,101.93,2841,0.968,M04,0
2023-05-04 18:00:00,65.44,0.66,98.5,3017,0.857,M05,0
2023-05-04 19:00:00,74.66,0.564,106.66,2855,0.759,M03,0
2023-05-04 20:00:00,68.16,0.435,98.17,3064,0.705,M05,0
2023-05-04 21:00:00,84.94,0.449,101.85,3224,0.962,M04,0
2023-05-04 22:00:00,79.56,0.508,109.17,2978,0.607,M05,0
2023-05-04 23:00:00,75.53,0.532,106.33,3020,0.731,M04,0
2023-05-05 00:00:00,81.32,0.401,106.29,3303,0.977,M05,0
2023-05-05 01:00:00,70.77,0.572,90.81,2822,0.862,M01,0
2023-05-05 02:00:00,77.72,0.509,104.2,3179,0.813,M03,0
2023-05-05 03:00:00,76.0,0.328,92.97,3161,0.681,M03,0
2023-05-05 04:00:00,76.32,0.407,89.75,3128,0.933,M04,0
2023-05-05 05:00:00,81.36,0.45,99.43,3194,0.682,M05,0
2023-05-05 06:00:00,78.66,0.493,92.77,3042,0.699,M02,0
2023-05-05 07:00:00,76.44,0.689,106.32,2913,0.677,M03,0
2023-05-05 08:00:00,66.73,0.524,106.52,3164,0.663,M05,0
2023-05-05 09:00:00,70.2,0.416,84.78,3170,0.981,M05,0
2023-05-05 10:00:00,74.39,0.522,93.37,3166,0.841,M01,0
2023-05-05 11:00:00,75.47,0.465,88.32,3007,0.855,M02,0
2023-05-05 12:00:00,69.35,0.532,96.3,2893,0.982,M03,0
2023-05-05 13:00:00,87.06,0.558,103.64,3029,0.692,M01,0
2023-05-05 14:00:00,82.58,0.621,98.06,3141,0.602,M02,0
2023-05-05 15:00:00,78.01,0.498,95.28,3154,0.84,M03,0
2023-05-05 16:00:00,75.36,0.664,110.4,2936,0.803,M01,0
2023-05-05 17:00:00,73.94,0.591,81.56,3047,0.791,M02,0
2023-05-05 18:00:00,70.24,0.429,109.89,2804,0.625,M03,0
2023-05-05 19:00:00,75.39,0.721,95.65,3148,0.782,M02,0
2023-05-05 20:00:00,76.29,0.533,99.38,2883,0.715,M05,0
2023-05-05 21:00:00,68.79,0.416,95.78,3118,0.71,M04,0
2023-05-05 22:00:00,76.67,0.665,112.34,2828,0.689,M04,0
2023-05-05 23:00:00,74.22,0.708,90.15,3155,0.733,M05,0
2023-05-06 00:00:00,65.46,0.497,100.09,3048,0.741,M02,0
2023-05-06 01:00:00,70.7,0.45,104.22,2883,0.724,M05,0
2023-05-06 02:00:00,72.93,0.483,87.11,3104,0.992,M04,0
2023-05-06 03:00:00,84.44,0.571,92.64,2911,0.973,M04,0
2023-05-06 04:00:00,77.78,0.628,98.81,3112,0.83,M02,0
2023-05-06 05:00:00,68.32,0.557,92.91,2959,0.992,M04,0
2023-05-06 06:00:00,77.43,0.51,93.48,2742,0.996,M05,0
2023-05-06 07:00:00,67.26,0.65,97.2,2853,0.742,M02,0
2023-05-06 08:00:00,80.41,0.469,105.2,2935,0.778,M05,0
2023-05-06 09:00:00,72.64,0.603,97.26,3205,0.984,M02,0
2023-05-06 10:00:00,74.53,0.471,108.63,3135,0.843,M04,0
2023-05-06 11:00:00,81.63,0.543,92.02,3244,0.685,M03,0
2023-05-06 12:00:00,68.56,0.489,89.98,3248,0.876,M02,0
2023-05-06 13:00:00,68.01,0.494,115.41,2920,0.682,M02,0
2023-05-06 14:00:00,72.08,0.462,94.74,2972,0.736,M03,0
2023-05-06 15:00:00,80.19,0.634,89.51,2938,0.691,M04,0
2023-05-06 16:00:00,67.4,0.427,86.06,2899,0.698,M05,0
2023-05-06 17:00:00,60.84,0.426,108.6,2724,0.602,M01,0
2023-05-06 18:00:00,72.74,0.712,97.27,2998,0.952,M03,0
2023-05-06 19:00:00,77.76,0.598,97.97,2807,0.718,M01,0
2023-05-06 20:00:00,81.0,0.261,98.73,2995,0.635,M04,0
2023-05-06 21:00:00,72.68,0.443,108.1,3317,0.635,M02,0
2023-05-06 22:00:00,72.94,0.319,98.56,2924,0.822,M02,0
2023-05-06 23:00:00,80.77,0.405,118.75,3029,0.997,M04,0
2023-05-07 00:00:00,65.65,0.186,101.07,3136,0.658,M05,0
2023-05-07 01:00:00,73.06,0.486,108.49,3042,0.64,M05,0
2023-05-07 02:00:00,75.95,0.386,106.44,3044,0.775,M04,0
2023-05-07 03:00:00,77.25,0.506,99.71,2946,0.825,M04,0
2023-05-07 04:00:00,72.45,0.337,95.3,2965,0.718,M04,0
2023-05-07 05:00:00,75.17,0.508,102.66,2856,0.721,M04,0
2023-05-07 06:00:00,62.56,0.459,104.08,3127,0.77,M04,0
2023-05-07 07:00:00,71.71,0.65,95.42,2739,0.726,M04,0
2023-05-07 08:00:00,77.27,0.641,101.33,3146,0.966,M02,0
2023-05-07 09:00:00,70.09,0.579,109.89,2789,0.617,M01,0
2023-05-07 10:00:00,75.29,0.467,116.56,3144,0.694,M05,0
2023-05-07 11:00:00,77.23,0.699,106.83,2947,0.923,M01,0
2023-05-07 12:00:00,73.29,0.345,114.9,2815,0.934,M02,0
2023-05-07 13:00:00,75.85,0.36,94.97,3087,0.645,M03,0
2023-05-07 14:00:00,70.19,0.492,105.62,3139,0.99,M01,0
2023-05-07 15:00:00,73.97,0.725,110.71,2934,0.877,M03,0
2023-05-07 16:00:00,78.05,0.48,92.83,3108,0.709,M02,0
2023-05-07 17:00:00,75.78,0.482,96.12,2657,0.782,M05,0
2023-05-07 18:00:00,72.07,0.356,113.9,2802,0.719,M03,0
2023-05-07 19:00:00,76.12,0.595,92.2,3194,0.66,M02,0
2023-05-07 20:00:00,78.57,0.595,89.27,2966,0.716,M04,0
2023-05-07 21:00:00,64.75,0.579,112.22,2721,0.832,M05,0
2023-05-07 22:00:00,80.8,0.437,109.57,2895,0.93,M04,0
2023-05-07 23:00:00,73.32,0.429,103.46,2861,0.745,M05,0
2023-05-08 00:00:00,77.13,0.371,99.63,2975,0.739,M05,0
2023-05-08 01:00:00,80.99,0.508,96.49,2944,0.787,M01,0
2023-05-08 02:00:00,68.14,0.392,102.26,3027,0.858,M05,0
2023-05-08 03:00:00,71.45,0.382,112.64,2990,0.901,M01,0
2023-05-08 04:00:00,73.56,0.458,101.91,3204,0.731,M03,0
2023-05-08 05:00:00,71.08,0.451,117.34,3064,0.835,M05,0
2023-05-08 06:00:00,83.67,0.446,92.82,3069,0.756,M03,0
2023-05-08 07:00:00,70.72,0.547,99.84,3175,0.887,M05,0
2023-05-08 08:00:00,72.22,0.508,97.02,2942,0.666,M01,0
2023-05-08 09:00:00,76.02,0.471,91.32,2811,0.703,M04,0
2023-05-08 10:00:00,68.99,0.518,98.78,3181,0.77,M05,0
2023-05-08 11:00:00,73.02,0.401,103.34,3020,0.956,M02,0
2023-05-08 12:00:00,76.59,0.511,104.19,3021,0.829,M04,0
2023-05-08 13:00:00,73.34,0.515,117.36,2905,0.986,M01,0
2023-05-08 14:00:00,74.53,0.35,103.72,2907,0.641,M02,0
2023-05-08 15:00:00,72.35,0.6,109.2,3127,0.784,M03,0
2023-05-08 16:00:00,67.43,0.412,100.53,3148,0.768,M01,0
2023-05-08 17:00:00,76.61,0.509,113.42,3118,0.84,M04,0
2023-05-08 18:00:00,83.77,0.616,119.19,3119,0.925,M03,0
2023-05-08 19:00:00,75.09,0.593,104.25,3085,0.937,M03,0
2023-05-08 20:00:00,76.13,0.503,92.06,3020,0.868,M01,0
2023-05-08 21:00:00,78.46,0.464,95.61,2974,0.857,M04,0
2023-05-08 22:00:00,68.65,0.595,102.26,3182,0.98,M01,0
2023-05-08 23:00:00,83.51,0.567,103.65,2944,0.753,M02,0
2023-05-09 00:00:00,76.01,0.438,105.59,3055,0.933,M02,0
2023-05-09 01:00:00,83.16,0.421,103.68,2879,0.969,M05,0
2023-05-09 02:00:00,71.33,0.293,100.06,2901,0.797,M03,0
2023-05-09 03:00:00,84.09,0.515,94.91,2965,0.892,M05,0
2023-05-09 04:00:00,78.88,0.492,103.21,2879,0.751,M04,0
2023-05-09 05:00:00,77.77,0.614,114.84,3120,0.664,M02,0
2023-05-09 06:00:00,76.17,0.536,108.16,2798,0.835,M05,0
2023-05-09 07:00:00,73.76,0.633,104.28,3015,0.679,M02,0
2023-05-09 08:00:00,81.0,0.43,108.24,3020,0.783,M02,0
2023-05-09 09:00:00,75.7,0.614,97.03,2728,0.949,M02,0
2023-05-09 10:00:00,65.16,0.447,95.93,2934,0.634,M01,0
2023-05-09 11:00:00,69.41,0.578,94.02,3038,0.612,M05,0
2023-05-09 12:00:00,74.07,0.354,99.0,3064,0.843,M03,0
2023-05-09 13:00:00,76.55,0.524,96.62,2969,0.732,M05,0
2023-05-09 14:00:00,74.72,0.302,109.67,3102,0.767,M03,0
2023-05-09 15:00:00,81.09,0.473,96.2,2984,0.762,M05,0
2023-05-09 16:00:00,65.24,0.544,93.58,3002,0.635,M05,0
2023-05-09 17:00:00,75.72,0.448,115.54,3038,0.601,M02,0
2023-05-09 18:00:00,65.91,0.395,96.39,3139,0.959,M03,0
2023-05-09 19:00:00,78.8,0.585,101.23,2899,0.687,M03,0
2023-05-09 20:00:00,74.53,0.49,103.61,2927,0.77,M03,0
2023-05-09 21:00:00,77.1,0.451,90.91,2900,0.989,M05,0
2023-05-09 22:00:00,70.68,0.504,109.88,2950,0.931,M03,0
2023-05-09 23:00:00,81.4,0.764,105.1,3214,0.643,M05,0
2023-05-10 00:00:00,80.21,0.615,112.47,3086,0.803,M01,0
